"","Source","Study","ControlSite","ControlID","Group","SpeciesCode","SpeciesName","Continent","Country","Longitude","Latitude","LocationUncertainty","StudyYear","YearsInStudy","InfraN","ControlN","InfraD","ControlD","InfraAbundance_original","ControlAbundance_original","AbundanceUnit","InfraSD_original","ControlSD_original","SDEstimate","InfraA","ControlA","InfraSD","ControlSD","MaxDist","Dist","MinDist","MaxCDist","CDist","MinCDist","Habitat","InfraType","StudyQualityA","StudyQualityB","Note","ID","InfraSD_imputed","ControlSD_imputed","logRR_uncorrected","logRR","VAR_uncorrected","VAR","logD","logD2","InfraTypeOriginal","HabitatOriginal","Order","Genus","Family","Diet","BM","logBM"
"2612","Aldridge 2017","123","123","123a24","Amphibians","a24","Eurycea guttolineata","North-America","USA",-89.300397,34.693234,30000,"2015",1,12,5,1,1,1.0833,1.25,"Individuals",NA,0.2358,NA,1.0833,1.25,NA,0.2358,NA,27,NA,NA,NA,3000,"Closed","Paved road",1,1,NA,"S2612",1.04081698679451,0.2358,-0.143131613344825,-0.10822739637492,0.0840424537798111,0.0870265416514262,1.43136376415899,2.04880222534738,"Paved road","Pine forest","Caudata","Eurycea","Plethodontidae",NA,3.0868,0.489508491577916
"2613","Aldridge 2017","123","123","123a24","Amphibians","a24","Eurycea guttolineata","North-America","USA",-89.300397,34.693234,30000,"2015",1,12,5,1,1,0.75,1.25,"Individuals",NA,0.2358,NA,0.75,1.25,NA,0.2358,NA,36,NA,NA,NA,3000,"Closed","Paved road",1,1,NA,"S2613",0.866025403784439,0.2358,-0.510825623765991,-0.458828573170435,0.118228121031111,0.124426286452385,1.55630250076729,2.42207747389451,"Paved road","Pine forest","Caudata","Eurycea","Plethodontidae",NA,3.0868,0.489508491577916
"2615","Aldridge 2017","123","123","123a25","Amphibians","a25","Plethodon mississippi","North-America","USA",-89.300397,34.693234,30000,"2015",1,12,5,1,1,0.1667,0.8333,"Individuals",NA,0.3175,NA,0.1667,0.8333,NA,0.3175,NA,1,NA,NA,NA,3000,"Closed","Paved road",1,1,NA,"S2615",0.408289113251872,0.3175,-1.60919793163141,-1.37376518299109,0.528934542711363,0.654306059462018,0,0,"Paved road","Pine forest","Caudata","Plethodon","Plethodontidae",NA,5.40613,0.732886484870628
"2616","Aldridge 2017","123","123","123a25","Amphibians","a25","Plethodon mississippi","North-America","USA",-89.300397,34.693234,30000,"2015",1,12,5,1,1,0.3333,0.8333,"Individuals",NA,0.3175,NA,0.3333,0.8333,NA,0.3175,NA,9,NA,NA,NA,3000,"Closed","Paved road",1,1,NA,"S2616",0.577321400954442,0.3175,-0.916350736074467,-0.805855496182023,0.279059525215612,0.310737277907892,0.954242509439325,0.91057876682106,"Paved road","Pine forest","Caudata","Plethodon","Plethodontidae",NA,5.40613,0.732886484870628
"2617","Aldridge 2017","123","123","123a25","Amphibians","a25","Plethodon mississippi","North-America","USA",-89.300397,34.693234,30000,"2015",1,12,5,1,1,0.0833,0.8333,"Individuals",NA,0.3175,NA,0.0833,0.8333,NA,0.3175,NA,18,NA,NA,NA,3000,"Closed","Paved road",1,1,NA,"S2617",0.288617393793236,0.3175,-2.30294517221536,-1.81726235354103,1.02943468277939,1.53025642466211,1.25527250510331,1.57570906206833,"Paved road","Pine forest","Caudata","Plethodon","Plethodontidae",NA,5.40613,0.732886484870628
"2618","Aldridge 2017","123","123","123a25","Amphibians","a25","Plethodon mississippi","North-America","USA",-89.300397,34.693234,30000,"2015",1,12,5,1,1,0.3333,0.8333,"Individuals",NA,0.3175,NA,0.3333,0.8333,NA,0.3175,NA,27,NA,NA,NA,3000,"Closed","Paved road",1,1,NA,"S2618",0.577321400954442,0.3175,-0.916350736074467,-0.805855496182023,0.279059525215612,0.310737277907892,1.43136376415899,2.04880222534738,"Paved road","Pine forest","Caudata","Plethodon","Plethodontidae",NA,5.40613,0.732886484870628
"2619","Aldridge 2017","123","123","123a25","Amphibians","a25","Plethodon mississippi","North-America","USA",-89.300397,34.693234,30000,"2015",1,12,5,1,1,0.0833,0.8333,"Individuals",NA,0.3175,NA,0.0833,0.8333,NA,0.3175,NA,36,NA,NA,NA,3000,"Closed","Paved road",1,1,NA,"S2619",0.288617393793236,0.3175,-2.30294517221536,-1.81726235354103,1.02943468277939,1.53025642466211,1.55630250076729,2.42207747389451,"Paved road","Pine forest","Caudata","Plethodon","Plethodontidae",NA,5.40613,0.732886484870628
"2621","Aldridge 2017","123","123","123a26","Amphibians","a26","Eurycea cirrigera","North-America","USA",-89.300397,34.693234,30000,"2015",1,12,5,1,1,0.0833,0.2667,"Individuals",NA,0.1492,NA,0.0833,0.2667,NA,0.1492,NA,1,NA,NA,NA,3000,"Closed","Paved road",1,1,NA,"S2621",0.288617393793236,0.1492,-1.16367588201517,-0.69477200244404,1.06299256098579,1.56535170544043,0,0,"Paved road","Pine forest","Caudata","Eurycea","Plethodontidae",NA,0.89516,-0.0480993323860928
"2622","Aldridge 2017","123","123","123a26","Amphibians","a26","Eurycea cirrigera","North-America","USA",-89.300397,34.693234,30000,"2015",1,12,5,1,1,0,0.2667,"Individuals",NA,0.1492,NA,0.0417,0.2667,0.1443,0.1492,NA,9,NA,NA,NA,3000,"Closed","Paved road",1,1,NA,"S2622",0.1443,0.1492,-1.85562330238321,-1.3879783679822,1.06047467064555,1.56031808708668,0.954242509439325,0.91057876682106,"Paved road","Pine forest","Caudata","Eurycea","Plethodontidae",NA,0.89516,-0.0480993323860928
"2623","Aldridge 2017","123","123","123a26","Amphibians","a26","Eurycea cirrigera","North-America","USA",-89.300397,34.693234,30000,"2015",1,12,5,1,1,0,0.2667,"Individuals",NA,0.1492,NA,0.0417,0.2667,0.1443,0.1492,NA,18,NA,NA,NA,3000,"Closed","Paved road",1,1,NA,"S2623",0.1443,0.1492,-1.85562330238321,-1.3879783679822,1.06047467064555,1.56031808708668,1.25527250510331,1.57570906206833,"Paved road","Pine forest","Caudata","Eurycea","Plethodontidae",NA,0.89516,-0.0480993323860928
"2624","Aldridge 2017","123","123","123a26","Amphibians","a26","Eurycea cirrigera","North-America","USA",-89.300397,34.693234,30000,"2015",1,12,5,1,1,0,0.2667,"Individuals",NA,0.1492,NA,0.0417,0.2667,0.1443,0.1492,NA,27,NA,NA,NA,3000,"Closed","Paved road",1,1,NA,"S2624",0.1443,0.1492,-1.85562330238321,-1.3879783679822,1.06047467064555,1.56031808708668,1.43136376415899,2.04880222534738,"Paved road","Pine forest","Caudata","Eurycea","Plethodontidae",NA,0.89516,-0.0480993323860928
"2625","Aldridge 2017","123","123","123a26","Amphibians","a26","Eurycea cirrigera","North-America","USA",-89.300397,34.693234,30000,"2015",1,12,5,1,1,0.0833,0.2667,"Individuals",NA,0.1492,NA,0.0833,0.2667,NA,0.1492,NA,36,NA,NA,NA,3000,"Closed","Paved road",1,1,NA,"S2625",0.288617393793236,0.1492,-1.16367588201517,-0.69477200244404,1.06299256098579,1.56535170544043,1.55630250076729,2.42207747389451,"Paved road","Pine forest","Caudata","Eurycea","Plethodontidae",NA,0.89516,-0.0480993323860928
"2627","Lituma 2014","124","124","124b347","Birds","b347","Vireo bellii","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.29,0.32,"ind/point/visit",0.4743,0.5692,"From SE",0.29,0.32,0.4743,0.5692,NA,50,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2627",0.4743,0.5692,-0.0984400728132526,-0.101156933455758,0.064876313437211,0.0659359287802626,1.69897000433602,2.88649907563353,"Paved road","Grassland/agricultural","Passeriformes","Vireo","Vireonidae",0,8.5,0.929418925714293
"2628","Lituma 2014","124","124","124b347","Birds","b347","Vireo bellii","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.38,0.32,"ind/point/visit",0.5692,0.5692,"From SE",0.38,0.32,0.5692,0.5692,NA,350,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2628",0.5692,0.5692,0.171850256926659,0.166737685149766,0.0600848911684364,0.061013578095291,2.54406804435028,6.47228221428424,"Paved road","Grassland/agricultural","Passeriformes","Vireo","Vireonidae",0,8.5,0.929418925714293
"2629","Lituma 2014","124","124","124b347","Birds","b347","Vireo bellii","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.32,0.32,"ind/point/visit",0.5692,0.5692,"From SE",0.32,0.32,0.5692,0.5692,NA,650,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2629",0.5692,0.5692,0,0,0.0703100347222222,0.0715459099678822,2.81291335664286,7.91248155197978,"Paved road","Grassland/agricultural","Passeriformes","Vireo","Vireonidae",0,8.5,0.929418925714293
"2630","Lituma 2014","124","124","124b348","Birds","b348","Spiza americana","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,1.1,1.37,"ind/point/visit",1.1384,1.423,"From SE",1.1,1.37,1.1384,1.423,NA,50,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2630",1.1384,1.423,-0.219500560035709,-0.219544071441759,0.0238878411775743,0.024030500309848,1.69897000433602,2.88649907563353,"Paved road","Grassland/agricultural","Passeriformes","Spiza","Cardinalidae",0,26.18,1.41796964221474
"2631","Lituma 2014","124","124","124b348","Birds","b348","Spiza americana","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,1.5,1.37,"ind/point/visit",1.423,1.423,"From SE",1.5,1.37,1.423,1.423,NA,350,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2631",1.423,1.423,0.0906543682681308,0.08966047696207,0.0219870813775539,0.0221089271343579,2.54406804435028,6.47228221428424,"Paved road","Grassland/agricultural","Passeriformes","Spiza","Cardinalidae",0,26.18,1.41796964221474
"2632","Lituma 2014","124","124","124b348","Birds","b348","Spiza americana","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,1.37,1.37,"ind/point/visit",1.423,1.423,"From SE",1.37,1.37,1.423,1.423,NA,650,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2632",1.423,1.423,0,0,0.0239748639896756,0.0241185625155065,2.81291335664286,7.91248155197978,"Paved road","Grassland/agricultural","Passeriformes","Spiza","Cardinalidae",0,26.18,1.41796964221474
"2633","Lituma 2014","124","124","124b349","Birds","b349","Tyrannus tyrannus","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.12,0.1,"ind/point/visit",0.2846,0.2846,"From SE",0.12,0.1,0.2846,0.2846,NA,50,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2633",0.2846,0.2846,0.182321556793955,0.16857203889272,0.15249465308642,0.158497357133923,1.69897000433602,2.88649907563353,"Paved road","Grassland/agricultural","Passeriformes","Tyrannus","Tyrannidae",10,39.85,1.60042832573213
"2634","Lituma 2014","124","124","124b349","Birds","b349","Tyrannus tyrannus","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.07,0.1,"ind/point/visit",0.1897,0.2846,"From SE",0.07,0.1,0.1897,0.2846,NA,350,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2634",0.1897,0.2846,-0.356674943938732,-0.360872810605399,0.171597955555556,0.178977042227818,2.54406804435028,6.47228221428424,"Paved road","Grassland/agricultural","Passeriformes","Tyrannus","Tyrannidae",10,39.85,1.60042832573213
"2635","Lituma 2014","124","124","124b349","Birds","b349","Tyrannus tyrannus","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.1,0.1,"ind/point/visit",0.2846,0.2846,"From SE",0.1,0.1,0.2846,0.2846,NA,650,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2635",0.2846,0.2846,0,0,0.179993688888889,0.188093120898846,2.81291335664286,7.91248155197978,"Paved road","Grassland/agricultural","Passeriformes","Tyrannus","Tyrannidae",10,39.85,1.60042832573213
"2636","Lituma 2014","124","124","124b350","Birds","b350","Sturnella magna","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.32,0.34,"ind/point/visit",0.5692,0.7589,"From SE",0.32,0.34,0.5692,0.7589,NA,50,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2636",0.5692,0.7589,-0.0606246218164349,-0.0707253719786321,0.0905115350466167,0.0926616446945795,1.69897000433602,2.88649907563353,"Paved road","Grassland/agricultural","Passeriformes","Sturnella","Icteridae",0,91.76,1.96265340489321
"2637","Lituma 2014","124","124","124b350","Birds","b350","Sturnella magna","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.38,0.34,"ind/point/visit",0.7589,0.7589,"From SE",0.38,0.34,0.7589,0.7589,NA,350,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2637",0.7589,0.7589,0.111225635110224,0.105705317557099,0.0996724002647607,0.102186521014283,2.54406804435028,6.47228221428424,"Paved road","Grassland/agricultural","Passeriformes","Sturnella","Icteridae",0,91.76,1.96265340489321
"2638","Lituma 2014","124","124","124b350","Birds","b350","Sturnella magna","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.34,0.34,"ind/point/visit",0.7589,0.7589,"From SE",0.34,0.34,0.7589,0.7589,NA,650,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2638",0.7589,0.7589,0,0,0.110713035371011,0.113777379421277,2.81291335664286,7.91248155197978,"Paved road","Grassland/agricultural","Passeriformes","Sturnella","Icteridae",0,91.76,1.96265340489321
"2639","Lituma 2014","124","124","124b351","Birds","b351","Spizella pusilla","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,1.19,1.4,"ind/point/visit",0.8538,0.9487,"From SE",1.19,1.4,0.8538,0.9487,NA,50,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2639",0.8538,0.9487,-0.162518929497775,-0.162210172489187,0.0108219549468807,0.0108513289549891,1.69897000433602,2.88649907563353,"Paved road","Grassland/agricultural","Passeriformes","Spizella","Passerellidae",0,12.5,1.09691001300806
"2640","Lituma 2014","124","124","124b351","Birds","b351","Spizella pusilla","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,1.36,1.4,"ind/point/visit",0.8538,0.9487,"From SE",1.36,1.4,0.8538,0.9487,NA,350,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2640",0.8538,0.9487,-0.0289875368732522,-0.0293490612492771,0.00948139217765537,0.00950399707693646,2.54406804435028,6.47228221428424,"Paved road","Grassland/agricultural","Passeriformes","Spizella","Passerellidae",0,12.5,1.09691001300806
"2641","Lituma 2014","124","124","124b351","Birds","b351","Spizella pusilla","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,1.4,1.4,"ind/point/visit",0.9487,0.9487,"From SE",1.4,1.4,0.9487,0.9487,NA,650,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2641",0.9487,0.9487,0,0,0.0102044409297052,0.0102304735833772,2.81291335664286,7.91248155197978,"Paved road","Grassland/agricultural","Passeriformes","Spizella","Passerellidae",0,12.5,1.09691001300806
"2642","Lituma 2014","124","124","124b259","Birds","b259","Ammodramus savannarum","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.4,0.34,"ind/point/visit",0.6641,0.5692,"From SE",0.4,0.34,0.6641,0.5692,NA,50,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2642",0.6641,0.5692,0.162518929497775,0.16226204153281,0.0617677773188197,0.0627216578889731,1.69897000433602,2.88649907563353,"Paved road","Grassland/agricultural","Passeriformes","Ammodramus","Passerellidae",0,17.61,1.24575935596728
"2643","Lituma 2014","124","124","124b259","Birds","b259","Ammodramus savannarum","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.35,0.34,"ind/point/visit",0.4743,0.5692,"From SE",0.35,0.34,0.4743,0.5692,NA,350,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2643",0.4743,0.5692,0.0289875368732522,0.0236194383569829,0.051545356216212,0.0522384036347564,2.54406804435028,6.47228221428424,"Paved road","Grassland/agricultural","Passeriformes","Ammodramus","Passerellidae",0,17.61,1.24575935596728
"2644","Lituma 2014","124","124","124b259","Birds","b259","Ammodramus savannarum","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.34,0.34,"ind/point/visit",0.5692,0.5692,"From SE",0.34,0.34,0.5692,0.5692,NA,650,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2644",0.5692,0.5692,0,0,0.0622815532487505,0.0632513012175197,2.81291335664286,7.91248155197978,"Paved road","Grassland/agricultural","Passeriformes","Ammodramus","Passerellidae",0,17.61,1.24575935596728
"2645","Lituma 2014","124","124","124b352","Birds","b352","Ammodramus henslowii","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.42,0.58,"ind/point/visit",0.5692,0.7589,"From SE",0.42,0.58,0.5692,0.7589,NA,50,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2645",0.5692,0.7589,-0.322773392263051,-0.322080984462061,0.0394300798376778,0.0398192420652421,1.69897000433602,2.88649907563353,"Paved road","Grassland/agricultural","Passeriformes","Passerculus","Passerellidae",0,12.8,1.10720996964787
"2646","Lituma 2014","124","124","124b352","Birds","b352","Ammodramus henslowii","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.6,0.58,"ind/point/visit",0.8538,0.7589,"From SE",0.6,0.58,0.8538,0.7589,NA,350,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2646",0.8538,0.7589,0.0339015516756814,0.0356398411723124,0.0415218432289602,0.0419558807456169,2.54406804435028,6.47228221428424,"Paved road","Grassland/agricultural","Passeriformes","Passerculus","Passerellidae",0,12.8,1.10720996964787
"2647","Lituma 2014","124","124","124b352","Birds","b352","Ammodramus henslowii","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.58,0.58,"ind/point/visit",0.7589,0.7589,"From SE",0.58,0.58,0.7589,0.7589,NA,650,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2647",0.7589,0.7589,0,0,0.0380452642356983,0.0384071247683893,2.81291335664286,7.91248155197978,"Paved road","Grassland/agricultural","Passeriformes","Passerculus","Passerellidae",0,12.8,1.10720996964787
"2648","Lituma 2014","124","124","124b353","Birds","b353","Setophaga discolor","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.24,0.31,"ind/point/visit",0.3795,0.3795,"From SE",0.24,0.31,0.3795,0.3795,NA,50,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2648",0.3795,0.3795,-0.255933374137201,-0.250368364589493,0.0444333489601399,0.0449578989163594,1.69897000433602,2.88649907563353,"Paved road","Grassland/agricultural","Passeriformes","Setophaga","Parulidae",0,7.64,0.88309335857569
"2649","Lituma 2014","124","124","124b353","Birds","b353","Setophaga discolor","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.26,0.31,"ind/point/visit",0.4743,0.3795,"From SE",0.26,0.31,0.4743,0.3795,NA,350,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2649",0.4743,0.3795,-0.175890666463664,-0.16572862171091,0.0536274193702319,0.0544496615508666,2.54406804435028,6.47228221428424,"Paved road","Grassland/agricultural","Passeriformes","Setophaga","Parulidae",0,7.64,0.88309335857569
"2650","Lituma 2014","124","124","124b353","Birds","b353","Setophaga discolor","North-America","USA",-86.862419,37.344978,75000,"2010-2011",2,90,90,1,1,0.31,0.31,"ind/point/visit",0.3795,0.3795,"From SE",0.31,0.31,0.3795,0.3795,NA,650,NA,NA,600,NA,"Open","Paved road",1,0,NA,"S2650",0.3795,0.3795,0,0,0.0333033298647242,0.0335806078097439,2.81291335664286,7.91248155197978,"Paved road","Grassland/agricultural","Passeriformes","Setophaga","Parulidae",0,7.64,0.88309335857569
"2651","Bissonette and Rosa 2009","125","125","125m21","Mammals","m21","Peromyscus maniculatus","North-America","USA",-112.613338,38.516262,40000,"2004",1,12,12,0.5,0.5,83.8,168.3,"individuals/ha",118.3563,256.8583,"From CI",83.8,168.3,118.3563,256.8583,NA,50,NA,NA,400,NA,"Open","Paved road",1,0,NA,"S2651",118.3563,256.8583,-0.697315093708723,-0.711252039512506,0.360337008645945,0.39299193705426,1.69897000433602,2.88649907563353,"Highway","Shrubland","Rodentia","Peromyscus","Cricetidae",10,21.28,1.32797162362301
"2653","Bissonette and Rosa 2009","125","125","125m22","Mammals","m22","Perognathus parvus","North-America","USA",-112.613338,38.516262,40000,"2004",1,12,12,0.5,0.5,29.6,20.2,"individuals/ha",55.4008,40.2915,"From CI",29.6,20.2,55.4008,40.2915,NA,50,NA,NA,400,NA,"Open","Paved road",1,0,NA,"S2653",55.4008,40.2915,0.382091756922856,0.362280296996928,0.62346769718324,0.72103818348538,1.69897000433602,2.88649907563353,"Highway","Shrubland","Rodentia","Perognathus","Heteromyidae",0,21.78,1.33805787541976
"2655","Yahner 2001a","126","126","126a27","Amphibians","a27","Bufo americanus americanus","North-America","USA",-75.4,40.183333,5000,"1999-2000",2,30,10,1,1,0,0.1,"individuals",NA,0.3162,NA,0.0167,0.1,0.0913,0.3162,NA,1,NA,NA,30,NA,"Closed","Powerline",1,0,NA,"S2655",0.0913,0.3162,-1.78976146656538,-1.79152684643319,1.99611804026438,2.99224296449769,0,0,"Powerline","Mixed forest","Anura","Anaxyrus","Bufonidae",NA,27.4932,1.43922529136989
"2657","Yahner 2001a","126","126","126a28","Amphibians","a28","Ambystoma jeffersonianum","North-America","USA",-75.4,40.183333,5000,"1999-2000",2,30,10,1,1,1.2667,3.9,"individuals",NA,NA,NA,1.2667,3.9,NA,NA,NA,1,NA,NA,30,NA,"Closed","Powerline",1,0,NA,"S2657",1.12547767636679,1.97484176581315,-1.12456145962815,-1.1242244239631,0.051956122612158,0.0526310958744199,0,0,"Powerline","Mixed forest","Caudata","Ambystoma","Ambystomatidae",NA,20.80915,1.3182543407667
"2659","Yahner 2001a","126","126","126a29","Amphibians","a29","Plethodon cinereus","North-America","USA",-75.4,40.183333,5000,"1999-2000",2,30,10,1,1,0.6333,1.4,"individuals",NA,NA,NA,0.6333,1.4,NA,NA,NA,1,NA,NA,30,NA,"Closed","Powerline",1,0,NA,"S2659",0.795801482783238,1.18321595661992,-0.793283272080965,-0.802680383207115,0.124062920604844,0.127999128369612,0,0,"Powerline","Mixed forest","Caudata","Plethodon","Plethodontidae",NA,0.96116,-0.0172043112563464
"2661","Yahner 2001a","126","126","126a30","Amphibians","a30","Ambystoma maculatum","North-America","USA",-75.4,40.183333,5000,"1999-2000",2,30,10,1,1,0.0333,0.1,"individuals",0.1826,0.3162,"From data",0.0333,0.1,0.1826,0.3162,NA,1,NA,NA,30,NA,"Closed","Powerline",1,0,NA,"S2661",0.1826,0.3162,-1.09961278900169,-1.09838180377442,2.00211077045454,3.00422417007168,0,0,"Powerline","Mixed forest","Caudata","Ambystoma","Ambystomatidae",NA,13.27927,1.12317420126048
